지역명,기사제목,기자이름,날짜,내용,링크
울릉,"독도박물관, 10월 3일까지 ‘울릉도’ 공동기획전",일간경북신문 - 송성준 기자,2023/05/31,"울릉군 독도박물관은 국립호남권생물자원관 및 경북대학교 울릉도·독도연구소와의 공동기획전 “울릉도”를 지난달 31일부터 10월 3일까지 국립대구과학관 꿈나무과학관 2층에서 개최한다.
이번 전시는 대양섬 울릉도의 고유생물과 자연, 그리고 이곳의 환경을 배경으로 형성, 발전되어 온 울릉주민의 생활문화를 주제로 기획됐다.
울릉도는 화산 폭발로 생겨난 이후 한 번도 육지와 연결된 적이 없는 대양섬으로 오랜 기간 이곳이 지닌 독특한 환경에 적응하여 새로운 종으로 진화한 다양한 고유생물들을 품고 있다. 특히 울릉도는 30여 종이 넘는 고유생물이 자생하기에 ‘한국의 갈라파고스’라고 부르기도 한다.
이번 전시에서는 울릉해변해면, 울도하늘소 등 울릉도 고유생물 표본을 비롯하여 독도박물관이 소장한 과거 오징어 어로도구와 떼배를 이용한 미역채취 어업 도구, 그리고 울릉도의 기후환경에 적응한 가옥인 울릉도 투막집 등 울릉도의 환경에 적응하며 고유한 생활문화를 발전시켜 나간 울릉주민의 삶을 엿볼 수 있는 각종 민속유물이 소개된다.
남한권 울릉군수는 “울릉도의 깨끗하고 소중한 자연환경과 환경에 적응하며 고유의 문화를 발전시켜 나간 울릉주민의 삶을 소개하는 전시가 개최되는 것을 매우 의미깊게 생각하며, 앞으로도 여러 지역에서 울릉도와 독도를 알리는 공동전시 개최에 힘쓰겠다.”고 밝혔다. 송성준기자",http://www.newgbnews.com/news/view.php?idx=307640
울릉,"울릉, 특산물 우수성·특별법 재정 널리 알린다",일간경북신문 - 송성준 기자,2023/05/31,"대한민국 동행 축제 참가
울릉↔포항 교류 협력 기대
울릉군은 지난달 26일부터 28일까지 포항에서 열리는 ‘2023 대한민국 동행 축제’에 참가하여 울릉군 특산물의 우수성을 널리 홍보하고, 아울러 울릉도·독도 특별법 제정을 위한 범국민 서명운동을 진행하였다.
‘2023 대한민국 동행 축제’는 내수경제 활성화를 위해 중소벤처기업부와 함께 추진하는 대규모 판촉 행사로, 이번 행사에는 200여개사의 기업·단체들이 입점하여 행사를 진행하였고 행사기간 중 5만여명이 방문하여 성황리에 축제를 마쳤다.
울릉군은 동행축제 기간인 26일부터 사흘간 포항종합운동장 만인당에서 특산물 홍보관을 운영하여 축제에 참여한 포항시민 및 관광객들에게 울릉군 대표 특산물을 홍보함과 동시에 울릉도·독도 특별법 제정을 위한 범국민 서명운동을 진행하여 방문객들에게 많은 호응을 얻었다.
남한권 울릉군수는 “포항에서 개최된 동행축제에서 지역 특산물을 홍보하고 아울러 울릉도·독도 특별법 제정을 위한 범국민 서명운동을 진행하게 되어 기쁘고, 이번 행사를 통해 양 도시 간의 더 많은 교류와 협력이 이어질 것으로 기대된다.”라고 말했다.
송성준기자",http://www.newgbnews.com/news/view.php?idx=307579
울릉,울릉 ‘소통·협력’ 해양수산분야 현안 해결,일간경북신문 - 송성준 기자,2023/05/25,"울릉군은 24일 울릉군청 회의실에서 김상기 포항지방해양수산청장 등이 참석한 가운데 포항지방해양수산청과 해양수산정책협의회를 개최하였다.
이번 정책협의회는 포항지방해양수산청에서 경북지역 해양수산 관련 5개 지자체(포항, 경주, 영덕, 울진, 울릉)와 개별 개최로 진행하고 있으며, 포항지방해양수산청에서는 지자체와의 소통과 협력을 강화하여 해양수산 관련 현안의 조속한 해결 및 정책 성과를 제고해 나갈 계획이라고 밝혔다.
한편 이날 협의회는 포항지방해양수산청의 관내 주요 추진사업 및 향후 계획에 대해 설명하고, 울릉군에서 중점으로 추진하는 현안 사항 중 비중 있는 사업을 현장 위주로 상호해결 할 수 있는 방법에 대해 논의했다. 주요 협의내용으로 포항지방해양수산청에서는 울릉도 항만시설의 효율적 관리 및 여객들의 불편을 해소하기 위한 사항에 대한 협의가 있었으며, 울릉군에서는 울릉(사동)항 3단계(크루즈항)건설을 비롯하여 도동항 방파제 연장사업 변경과 독도(서도) 유지보수 공사, 울릉(사동)항 내 여객편의 및 복합물류센터건립 등 7개의 현안 사항에 대해 건의하고 의견을 교환하였다. 김규율 울릉군 부군수는 “양 기관 간 상호 우호적 입장에서 협력자로서 대화와 협조로 당면 현안사항들이 원만하게 처리될 수 있기를 바란다.”고 말했다. 송성준기자",http://www.newgbnews.com/news/view.php?idx=307164
울릉,"울릉, 국가투자예산 확보 전략 특강",일간경북신문 - 송성준 기자,2023/05/10,"울릉군은 10일 군청 제1회의실에서 국비 확보의 중요성 및 확보를 위한 대응 전략 특강을 실시했다.
이번 특강은 울릉군의 열악한 재정여건을 극복하고 도서지역 정주여건 개선과 기반 시설 확충에 쓰일 국비 확보 전략을 공유하기 위해 경북도 재정실 권오열 실장이 진행했다.
국비사업담당 본청 및 사업소 직원 약 80명을 대상으로 진행한 특강에서 권실장은 재정경제부 예산실, 기획재정부 예산기준과장, 법사예산과장 등 다양한 공직 경험을 바탕으로 국가 재정 및 예산 편성 현황 등 전반적인 국가 재정 전반을 설명하고, 중앙 정부 예산 편성일정에 따른 단계별 대응 전략을 제시하며, 국가투자예산 확보를 위한 노하우를 전달했다.
권오열 재정실장은 “국비 확보를 위해서는 정부예산 과정을 이해하고, 국가 시책에 부합하는 신규사업을 발굴하는 등 중앙부처에 적극적으로 어필해야한다.”라고 말했다.
이에 남한권 울릉군수는 “오늘 특강이 울릉군의 열악한 재정 여건을 극복하고 체계적인 국비 확보 대응 전략에 큰 도움이 되었다.”며, “특히 국정과제, 저출산, 지방소멸대응 등 정부 정책 방향에 부합하면서도 울릉군만의 특화된 사업을 발굴하도록 애쓰겠다.”라고 말했다. 송성준기자",http://www.newgbnews.com/news/view.php?idx=305461
울릉,"울릉, 어린이집 급식시설 식중독 예방 점검",일간경북신문 - 송성준 기자,2023/05/09,"울릉군은 안전한 급식 환경을 조성하고, 식중독 사고를 예방하기 위해 8일 관내 어린이집 급식시설을 대상으로 식중독 예방 민․관 합동점검을 실시했다고 밝혔다.
주요 점검내용은 ▲소비기한(유통기한)경과제품 사용 여부 ▲식재료 및 조리식품 보관기준 준수 여부 ▲조리시설 내 위생․청결 관리 여부 ▲조리종사자 개인위생 관리 실태 등이 중점 점검대상이다.
아울러, 위생점검과 함께 손씻기, 익혀먹기, 끓여먹기, 칼과 도마 구분사용하기, 세척․소독하기, 보관온도 지키기와 같은 식중독 예방 6대 수칙과 식중독 의심증상(복통, 구토, 설사 등)이 나타나면 가까운 의료기관을 방문하고 집단설사 환자 발생 시 군청에 신고하여 식중독 확산을 예방하고 피해를 최소화하기 위한 교육도 실시했다.
남한권 울릉군수는“어린이집 급식시설의 위생관리 수준을 높이고, 신뢰할 수 있는 급식 환경을 조성에 최선을 다하겠다.”고 말했다. 송성준기자",http://www.newgbnews.com/news/view.php?idx=305320
