지역명, 기사제목, 기자이름, 날짜, 링크
대구,"북구청장, MZ공직자들과 ‘소통’ 나섰다",일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303914
대구,대구 서구청·다이텍연구원·영남대 협약,일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303913
대구,달서 효나눔 자원봉사 Day ‘뜨거운 호응’,일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303912
대구,대구 ‘상장 활성화 지원’ 참여 기업 모집,일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303911
대구,달성군 옥포읍 이팝나무 군락지에 ‘눈꽃’,일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303910
대구,민간 다중 이용 건축물 점검,일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303909
대구,“욜로온나~” 대구서 창업의 꿈 펼쳐라,일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303908
대구,대구시의회 “민생우선 정책의회” 각오,일간경북신문 - 이종구 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303882
대구,"대구조달청, 대구·경북 건설협회 간담회",일간경북신문 - 윤기영 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303881
대구,대구미술관 소장품 일부 ‘위작’ 드러났다,일간경북신문 - 윤기영 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303811
대구,대구시의회 “민생우선 정책의회” 각오,일간경북신문 - 이종구 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303758
대구,"민주당 대구시당, 새 둥지서 제2창당 선언",일간경북신문 - 일간경북신문 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303757
대구,"다시 새마을운동, 세계와 함께…",일간경북신문 - 윤기영 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303753
대구,"동구, 일자리창출위원회 위촉 ‘호응’",일간경북신문 - 윤기영 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303744
대구,"남구, 퇴직공무원 사회공헌사업 발대식",일간경북신문 - 이종구 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303743
대구,"수성구, 올해 자매도시 간 교류 ‘활발’",일간경북신문 - 송성준 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303742
대구,"중구, 큰장로 침장거리에 가로수 보호덮개",일간경북신문 - 윤기영 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303741
대구,북구 ‘청년 취업멘토링’ 콘서트 인기,일간경북신문 - 윤기영 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303740
대구,성서산단에 9천억 들여 지식산업센터 유치,일간경북신문 - 윤기영 기자,2023/04/24,http://www.newgbnews.com/news/view.php?idx=303739
대구,노조회계부터 고용세습까지… 갈등 ‘악화일로’,일간경북신문 - 일간경북신문 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303649
대구,"첨단사업 재편 대구, 수출실적 ‘고공행진’",일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303648
대구,"대구시의회, 찾아가는 정책발굴단",일간경북신문 - 이종구 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303646
대구,"관광 1번지 수성구, 이젠 스마트하게",일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303636
대구,‘달서 북소리축제’ 즐겨요…2000명 참여,일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303634
대구,달성토성마을 골목축제 29일 열린다,일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303628
대구,"동구, 공공일자리 참여자 ‘취업정보 설명회’",일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303627
대구,"수성구, 지방세 발전포럼 3연속 ‘최우수’",일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303626
대구,"홍준표, 대구미술관 방문·관람",일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303625
대구,북구 “청룡·백호 천하장사 만만세~”,일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303624
대구,SW산학캠퍼스 ‘코드-알파’ 본격 운영한다,일간경북신문 - 윤기영 기자,2023/04/23,http://www.newgbnews.com/news/view.php?idx=303623
대구,"윤두현 의원, 공영방송 정상화 정책토론회",일간경북신문 - 이종구 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303465
대구,"서구, 지방세 발전포럼 발표 ‘우수’",일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303463
대구,"달성군, 논공 다다촌 특화거리 조성사업 ‘착착’",일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303462
대구,"중구청, MZ세대 공무원 조직 적응 프로",일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303461
대구,"동구청, 클린업 배달음식점 육성·지원",일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303459
대구,“연진아 이게 ‘수성혜정체’ 야~”,일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303458
대구,"대구, 공공데이터 제공 2년 연속 ‘우수기관’",일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303456
대구,‘대구국제마라톤’ 우승 상금 4배 인상한다,일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303457
대구,중구 구민상에 강홍규·김천수·최경식,일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303455
대구,달성청년혁신센터 개소…청년창업 거점공간 기대,일간경북신문 - 윤기영 기자,2023/04/20,http://www.newgbnews.com/news/view.php?idx=303454
대구,"수성구, 지역보건의료계획 수립·시행",일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303302
대구,주한미군과 함께하는 ‘컬러풀 트래블’,일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303301
대구,"중구, 반려동물 의료지원 업무협약 체결",일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303300
대구,‘달서 스마트경로당’ 개통식 뜨거운 호응,일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303299
대구,"남구, 일사천리 복지기동단 발대식",일간경북신문 - 이종구 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303298
대구,‘숨은 매력 알리기’ 동구 유튜브 영상 공모,일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303297
대구,“함께해요~” 지구의 날 기념 ‘대구시민생명축제’,일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303296
대구,"대구, 신재생에너지 주택 ‘보조금’ 지원",일간경북신문 - 윤기영 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303295
대구,윤권근 의원 “건강검진기관 지원 확대”,일간경북신문 - 이종구 기자,2023/04/19,http://www.newgbnews.com/news/view.php?idx=303272
대구,“신공항 건설사업에 지역업체 참여” 지시 홍준표 “신공항 연계 업무 전면 개편하라”,일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303200
대구,"중구, 장애예방대회 수상 작품 전시",일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303150
대구,"달서구, 통합방위태세 확립 우수단체 표창",일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303149
대구,로컬 크리에이터 양성과정 개강,일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303148
대구,"동구, 일자리지원센터 확대·현판식",일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303147
대구,"남구 봉덕3동, 우리동네 해결사 발대식",일간경북신문 - 이종구 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303146
대구,"수성구, 시구군 상생협력지수제 ‘1위 선정’",일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303145
대구,“기업 애로 해결·현장 컨설팅 한 자리에”,일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303144
대구,‘대구 빅데이터 활용센터’가 해결해 드립니다,일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303111
대구,"달성, 추경예산 9332억 확정…532억 증액",일간경북신문 - 윤기영 기자,2023/04/18,http://www.newgbnews.com/news/view.php?idx=303109
대구,홍준표 ‘신공항 개항 카운트다운 시작’,일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=303048
대구,달성군 다사읍서 올해 ‘첫 모내기’,일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=303000
대구,"남구, 도시재생 대학생 서포터즈 발대식",일간경북신문 - 이종구 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302999
대구,"달서구, 와룡산 편백 자락길 걸어~봄",일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302998
대구,북구8경 에코볼런투어 모집,일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302997
대구,"동구, 직원 직접 들려주는 청렴 라디오",일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302996
대구,국제그린에너지엑스포·콘퍼런스 ‘뜨거운 호응’,일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302995
대구,대구·광주 달빛고속철도특별법 공동추진,일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302994
대구,"수성구의회, 회계연도 결산검사위원 위촉",일간경북신문 - 윤기영 기자,2023/04/17,http://www.newgbnews.com/news/view.php?idx=302958
대구,신공항특별법 통과 대구 미래50년 출발 “전 직원이 신공항 담당” 홍준표 “빈틈없는 추진”,일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302898
대구,"남구립도서관, 문화가 있는 날",일간경북신문 - 이종구 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302854
대구,"“반고개 무침회 골목, 맛보러 오세요”",일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302853
대구,"달서구, 세정 종합 ‘최우수’ 북구청 ‘우수’",일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302852
대구,"달서구, 사회적경제 드림마켓 ‘인기’",일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302851
대구,"홍준표, 약화된 동성로 상권 실태 파악 나섰다",일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302850
대구,"중구, 취득세 신고서 셀프등기까지~",일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302849
대구,신공항 특별법 통과…동구 내일이 더 기대,일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302848
대구,"대구환경청, 85개 소관시설 집중 안점점검",일간경북신문 - 윤기영 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302813
대구,TK통합신공항 특별법 국회 통과 환영,일간경북신문 - 이종구 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302802
대구,대구로에서 4월 이벤트가 팡팡 터진다,일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302686
대구,청소년 주도 축제의 장 ‘대구 어울림마당’,일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302685
대구,수성구형 종합사회복지관 모델 개발,일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302684
대구,"중구보건소, 건강한 치아 양치대장 뽑기",일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302683
대구,"남구, 임산부 무료 검사 재개",일간경북신문 - 이종구 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302682
대구,내륙거점도시로 UAM 시범 가능성 살핀다,일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302681
대구,"달서구, 다양·생생한 소식 전달",일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302680
대구,“지역기관 뭉쳤다” 대구유망기업 채용상담,일간경북신문 - 윤기영 기자,2023/04/13,http://www.newgbnews.com/news/view.php?idx=302679
대구,옛 경북도청 후적지에 ‘도심융합특구’,일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302571
대구,"활짝 핀 관광의 봄, 대구여행 찐매력 알린다",일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302555
대구,"남구보건소, 장애인 재활건강교실 운영",일간경북신문 - 이종구 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302553
대구,"수성구, 망월지 두꺼비 생태체험 프로그램",일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302550
대구,"서구, 겨울철 취약계층 지원 ‘우수 지자체’",일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302548
대구,"달성군, 3대 문화권 미디어아트 선정",일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302546
대구,애로해결·성장지원 ‘대구원스톱기업지원’,일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302543
대구,"대구교육청, 기숙사 야간 화재·지진대피 훈련",일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302523
대구,"대구교통공사, 시민 자원봉사 참여 홍보",일간경북신문 - 이종구 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302487
대구,"대경중기청, 지역 기업 조달시장 진출 돕는다",일간경북신문 - 윤기영 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302484
대구,정일균 대구시의원 “빚 대물림 방지”,일간경북신문 - 이종구 기자,2023/04/12,http://www.newgbnews.com/news/view.php?idx=302482
대구,"달성군, 겨울철 취약계층 지원 ‘우수기관’",일간경북신문 - 윤기영 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302361
대구,"서구, 국공립어린이집 새 옷으로~",일간경북신문 - 윤기영 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302360
대구,율하체육공원에 대구 첫 ‘어르신 놀이터’,일간경북신문 - 윤기영 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302359
대구,"달서구, 와룡산 자락길 준공식",일간경북신문 - 윤기영 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302358
대구,남구 “간부 갑질 더이상 안됩니다”,일간경북신문 - 이종구 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302357
대구,뭐든지 물어보세요…‘찾아가는 시민사랑방’,일간경북신문 - 윤기영 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302356
대구,“애국선열 조국독립 열망·헌신 생생 전달”,일간경북신문 - 윤기영 기자,2023/04/11,http://www.newgbnews.com/news/view.php?idx=302355
대구,<세계 최대 벤처투자사> PNP 대구지사 설립 한다,일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302265
대구,‘이건희 컬렉션’ 오늘부터 대구서 만나요,일간경북신문 - 일간경북신문 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302263
대구,"대구교통공사, 부대사업 수익 142억원 달성 목표",일간경북신문 - 이종구 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302221
대구,"15, 16일엔 비슬산 참꽃문화제 ‘참꽃 만나 봄’",일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302202
대구,남구 이천동·안동 임하면 우호 협력 교류,일간경북신문 - 이종구 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302201
대구,심뇌혈관질환 예방 ‘내 혈관숫자 알기’,일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302200
대구,"달서구, 아동친화모니터단 워크숍",일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302199
대구,“시내버스 승하차 교통카드 꼭 찍어주세요”,일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302198
대구,“레몬 빛 유채꽃 만개 수성구 팔현 생태공원으로 나들이 오세요”,일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302197
대구,시민의 참신한 아이디어 ‘대구 시정’ 반영,일간경북신문 - 윤기영 기자,2023/04/10,http://www.newgbnews.com/news/view.php?idx=302196
대구,"서구, 지방재정 신속집행 ‘최우수기관’",일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302046
대구,"달서구, 두바퀴의 행복 ‘자전거 교실’ 운영",일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302045
대구,‘장애인 파크골프’ 참가자 모집,일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302044
대구,"‘비슬산 참꽃’ 유튜브서 보자 15, 16일",일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302043
대구,대구시티투어 ‘이건희 컬렉션’ 특별전 연계,일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302041
대구,"대경, 지역 거점 정보보호 클러스터 유치 맞손",일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302039
대구,한·미 청소년 ‘파워풀 대구’서 함께 만나요,일간경북신문 - 윤기영 기자,2023/04/09,http://www.newgbnews.com/news/view.php?idx=302037
대구,대구 남구 ‘감영병 예방’ 홍보 캠페인,일간경북신문 - 이종구 기자,2023/04/06,http://www.newgbnews.com/news/view.php?idx=301892
대구,대구 동구 신천도서관 도시농부 프로그램,일간경북신문 - 윤기영 기자,2023/04/06,http://www.newgbnews.com/news/view.php?idx=301891
대구,김성제 2대 달성군 체육회장 취임식,일간경북신문 - 윤기영 기자,2023/04/06,http://www.newgbnews.com/news/view.php?idx=301890
대구,대구여행 ‘대구트립’ 애플리케이션 하나로 딱 해결,일간경북신문 - 윤기영 기자,2023/04/06,http://www.newgbnews.com/news/view.php?idx=301889
대구,“대구신청사 건립지 주변 지역 난개발 막아야”,일간경북신문 - 윤기영 기자,2023/04/06,http://www.newgbnews.com/news/view.php?idx=301888
대구,"대구시의회, 결산검사위원 10명 위촉",일간경북신문 - 이종구 기자,2023/04/06,http://www.newgbnews.com/news/view.php?idx=301878
대구,대구 달성군에 ‘문화예술허브’ 조성,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301790
대구,사랑하는 가족과 함께 마음껏 뛰어 놀아요,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301760
대구,봄 바람 휘날리는 벚꽃 축제로 오세요~,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301759
대구,봄 바람 휘날리는 벚꽃 축제로 오세요~,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301758
대구,“수혈 필요한 환자 생명을 살려주세요”,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301757
대구,K트롯 대구의 맛! 경부고속도로 타고 서울로~!,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301756
대구,대구 휴식공간 ‘신천 둔치’ 그늘 있는 숲길 ‘첫삽’,일간경북신문 - 윤기영 기자,2023/04/05,http://www.newgbnews.com/news/view.php?idx=301755
대구,"‘전국 최다’ 미분양 주택 대구, 해소책 정부건의 2월말 기준 13,987호",일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301681
대구,민방위 업무 유공 국무총리 기관표창,일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301626
대구,"달성군, 지방자치단체 혁신평가 ‘우수’",일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301625
대구,달서구 “연애·결혼이야기 공모하세요”,일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301624
대구,"동구청, 민원실 방문자 포토박스 운영",일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301623
대구,"남구청, 앞산 산불조심 캠페인 홍보",일간경북신문 - 이종구 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301622
대구,"대구, 반려식물 치료센터 20개소 운영",일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301621
대구,"대구, 중소기업·소상공인 성장 지원 확대",일간경북신문 - 윤기영 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301620
대구,허리띠 바짝 죄는 대구교통공사 ‘비상경영’,일간경북신문 - 이종구 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301592
대구,내년엔 세계 최고 대회로 대구국제마라톤 〉 보스턴 홍준표 “도시 품격 UP” 지시 간부 공무원 업무 책임감 강조,일간경북신문 - 윤기영 기자,2023/04/03,http://www.newgbnews.com/news/view.php?idx=301537
대구,대구엑스코서 ‘국제안경전’ 5일,일간경북신문 - 윤기영 기자,2023/04/03,http://www.newgbnews.com/news/view.php?idx=301492
대구,용산종합큰시장 아케이드공사 준공,일간경북신문 - 윤기영 기자,2023/04/03,http://www.newgbnews.com/news/view.php?idx=301488
대구,글로벌 태양광·수소정책 전문가 ‘대구로’,일간경북신문 - 윤기영 기자,2023/04/03,http://www.newgbnews.com/news/view.php?idx=301487
대구,대구로택시 출시 100일…시민만족도 95%,일간경북신문 - 윤기영 기자,2023/04/03,http://www.newgbnews.com/news/view.php?idx=301486
대구,DGB “1.6조 상생금융 종합 지원”,일간경북신문 - 윤기영 기자,2023/04/03,http://www.newgbnews.com/news/view.php?idx=301450
대구,"수성미래교육재단, 인재장학생 선발",일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301338
대구,‘송해공원 둘레길’ 명품숲길 선정,일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301337
대구,"서구 민원실, 경찰합동 비상상황 모의훈련",일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301336
대구,"대구 북구청, 외국인 대학생 한국문화체험",일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301335
대구,법인지방소득세 신고·납부,일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301334
대구,"동구, 지방세정 종합평가 ‘우수상’",일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301333
대구,"대구, 수소 교통 시대 연다…액화충전소 구축",일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301332
대구,서대구역 개통 1년…“130만명 돌파”,일간경북신문 - 김상태 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301303
대구,"대구, 신공항특별법 등 대비…조직개편 단행",일간경북신문 - 윤기영 기자,2023/04/02,http://www.newgbnews.com/news/view.php?idx=301297
대구,"대구, 봄 그리고 ‘튤립’",일간경북신문 - 일간경북신문 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301199
대구,‘매출 1조’ 대구 매천시장 ‘달성 하빈면’ 이전,일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301198
대구,127명 평균 12억6500만원,일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301138
대구,"임플란트 전문기업 덴티스, 대구 400억 투자",일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301134
대구,"중구보건소, 어르신 암 예방·암검진 특강",일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301116
대구,남구 ‘노래하는 대한민국’ 예심 참가하세요,일간경북신문 - 이종구 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301114
대구,달성군 “갑질 NO” 찾아가는 청렴캠페인,일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301113
대구,"달서구, 자원순환 전문가 초청 직원특강",일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301112
대구,"동구, K-의료산업 청년리더 양성 협약",일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301111
대구,팔공산 벚꽃 구경 버스로 편하게,일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301110
대구,"달성군, 창조경영 문화관광 부문 ‘대상’ 수상",일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301109
대구,"대구, 미래 50년 주력사업 국비 확보 ‘전력’",일간경북신문 - 윤기영 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301108
대구,"대구, 원도심 살리기 ‘국제 도시설계 컨퍼런스’",일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=301039
대구,"대구 2분기 기업경기, 반등 성공했지만 부정적",일간경북신문 - 일간경북신문 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=301035
대구,대구·광주 ‘2038 하계AG’ 유치 스타트,일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=301034
대구,"달서구, 2단계 공공근로사업 참여자 모집",일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300996
대구,대구 ‘인구활력정책’ 안내서 발간,일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300995
대구,대구를 한눈에 ‘항공사진 통합플랫폼’ 구축,일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300994
대구,북구 침산정 벚꽃돌계단서 ‘찰칵’,일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300993
대구,동구 “미소친절 day” 출근길 직원맞이 캠페인,일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300992
대구,"달성군, 농촌여성 정원 식물 가꾸기 교육",일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300991
대구,"대구, 자동차부품사 미래차 전환 ‘힘’",일간경북신문 - 윤기영 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=300990
대구,봄바람 살랑~ 대구는 ‘마라톤 물결’,일간경북신문 - 윤기영 기자,2023/03/28,http://www.newgbnews.com/news/view.php?idx=300881
대구,"서구, 청년정책 네트워크 발대",일간경북신문 - 윤기영 기자,2023/03/28,http://www.newgbnews.com/news/view.php?idx=300855
