지역명, 기사제목, 기자이름, 날짜, 링크
대구,"한국엘엔지벙커링, LNG 벙커링 전용선(BLUE WHALE) 명명식 개최",일간경북신문 - 김범수기자,2023/05/10,http://www.kbsm.net/news/view.php?idx=391180
대구,고사리 손으로 완성한 '카네이션 꽃바구니' 들고 '활짝',일간경북신문 - 전수정기자,2023/05/10,http://www.kbsm.net/news/view.php?idx=391171
대구,"이재명 대표, 홍준표 시장에 '예산정책협의회 개최' 제안",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391169
대구,"대구시, 국회의원 보좌진과 2024년도 국비 확보 협력 추진",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391162
대구,"안전보건공단 대구광역본부, 경북 경산 끼임사고 위험 사업장 안전점검",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391158
대구,"대구 달성군, 군 특화 노인일자리 사업 추진",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391155
대구,"'산업안전 수준 높인다'···대구 달성군, 산업재해 예방 업무협약",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391151
대구,"대구도시개발공사·초록우산 어린이재단, 주거빈곤아동 지원 업무협약",일간경북신문 - 박정수기자,4호,http://www.kbsm.net/news/view.php?idx=391143
대구,"대구근대역사관, '대구 독립운동사' 강연회 18일 개최",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391142
대구,"'차없는 거리 운영' 등···대구시, 파워풀대구페스티벌 특별교통대책 추진",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391140
대구,"대구 서구, 주요업무 추진상황 보고회 개최",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391139
대구,판타지아대구페스타 서막 여는 '파워풀대구페스티벌' 13일 개막,일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391134
대구,"대구상수도, 동구·수성구 일부 지역 흐린 물 출수 예상",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391133
대구,"바이크뱅크, 750억 들여 대구국가산단 2단계 구역에 전기이륜차 공장 건립",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391132
대구,[동정] 홍준표 대구시장,일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391131
대구,"대구교육청, 교원 위한 캘리그라피 감성엽서 띄우기",일간경북신문 - 박정수기자,4호,http://www.kbsm.net/news/view.php?idx=391129
대구,"계명대, '예술창업 활성화 사업' 선정",일간경북신문 - 박정수기자,4호,http://www.kbsm.net/news/view.php?idx=391121
대구,"경북대, '융합기술대학원 사업' 선정",일간경북신문 - 박정수기자,4호,http://www.kbsm.net/news/view.php?idx=391113
대구,"대구 동구, 공립 '재가노인복지센터' 개소",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391108
대구,"민주당, 대구시당서 현장 최고위원회의 열어",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391107
대구,"대구상의, 21세기대구경제포럼 제264차 세미나 개최",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391100
대구,"보훈복지의료공단 대구보훈요양원, 장기요양기관 평가 최우수기관 선정",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391098
대구,"대구고용노동청, 건설현장 '임금체불 예방활동' 강화",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391097
대구,"대구 달서소방서, 시장화재 초기진압 유공자 표창장 수여",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391095
대구,"DGB금융그룹, 제15회 전국 초중고 NIE 환경일기 공모전",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391094
대구,"한국부동산원·E-순환거버넌스, 전자제품 자원순환체계 구축 업무협약",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391092
대구,"대구 달서구, 월광수변공원 '공공와이파이 프리존' 조성",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391091
대구,"대구 동구, 꿈꽃어린이 '효 나눔 재롱잔치'",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391085
대구,"한국사학진흥재단, 사립학교 교육환경개선자금 융자사업 설명회",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391083
대구,"DGB대구은행, 홍준표 대구시장 초청 ‘대구 CEO포럼’ 개최",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391082
대구,[동정] 배광식 대구북구청장,일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391079
대구,"대구 달서구, '아동학대 예방' 캠페인",일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391078
대구,‘2023 박옥수 목사 성경세미나’ 대구서 열린다,일간경북신문 - 전수정기자,2023/05/10,http://www.kbsm.net/news/view.php?idx=391077
대구,"한국섬유개발연구원, 섬유패션 수요기업 맞춤형 인력양성 사업 추진",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391076
대구,"영남이공대-제주신화월드, 청년취업 활성화 업무협약",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391073
대구,"대구경북병무청, My job idea 경진대회 우수제안 직원 포상",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391065
대구,"aT, 캄보디아에 한국의 맛 알린다",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391062
대구,[동정] 최재훈 대구달성군수,일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391054
대구,"태왕, 비주거부문 수주역량 강화로 건설업계 위기 돌파",일간경북신문 - 박정수기자,4호,http://www.kbsm.net/news/view.php?idx=391052
대구,"대구 강북소방서, 개서식 개최···지역 골든타임 개선 기대",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391024
대구,"롤링파스타 동성로점, 대구적십자사 ‘씀씀이가 바른 기업’ 가입",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391023
대구,"대구시선관위, ‘제12회 유권자의 날’ 기념 행사",일간경북신문 - 김범수기자,4호,http://www.kbsm.net/news/view.php?idx=391022
대구,대구 '수성못뮤지컬프린지페스티벌' 11일 개막,일간경북신문 - 전수정기자,4호,http://www.kbsm.net/news/view.php?idx=391009
대구,"DGB대구은행, 어버이날 맞이 ‘사랑의 김치 나눔’ 행사",일간경북신문 - 김범수기자,3호,http://www.kbsm.net/news/view.php?idx=391008
대구,"달성군, 국내 대표 관광박람회 연이어 수상",일간경북신문 - 김범수기자,3호,http://www.kbsm.net/news/view.php?idx=391002
대구,[동정] 윤석준 대구동구청장,일간경북신문 - 김범수기자,3호,http://www.kbsm.net/news/view.php?idx=391001
대구,[동정] 강은희 대구교육감,일간경북신문 - 김범수기자,3호,http://www.kbsm.net/news/view.php?idx=391000
대구,"달성군, 달서중·고등 세천으로 이전 추진",일간경북신문 - 김범수기자,3호,http://www.kbsm.net/news/view.php?idx=390998
대구,"대구 서구, '슬기로운 분리배출' 교육",일간경북신문 - 전수정기자,3호,http://www.kbsm.net/news/view.php?idx=390997

경북도청,경북 '코로나19 확진자' 413명...사망 나흘째 없어,일간경북신문 - 서인교기자,2023/05/30,http://www.kbsm.net/news/view.php?idx=393256
경북도청,[오늘 날씨] 대구·경북 흐리고 약한 비…낮 최고 24도,일간경북신문 - 황수진기자,2023/05/30,http://www.kbsm.net/news/view.php?idx=393254
경북도청,"이철우 경북도지사, 말레이시아 사바주와 상호협력 논의",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393223
경북도청,"경북도, 타이베이국제관광박람회 참가…""관광객 유치 마케팅""",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393222
경북도청,"경북도, 힌남노 지방하천 재해복구사업 조기 착수",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393221
경북도청,"경북도, 대구경북신공항 전략수립 회의 개최",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393220
경북도청,"경북도, 경주서 '2023 대한민국 해양수산엑스포' 31일 개막",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393219
경북도청,"경북교육청, 과학기술원과 이공계 인재 육성에 뜻 모아",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393218
경북도청,"경북교육청, 교무행정사와 함께 '대한민국 동쪽 땅끝 독도로'",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=393216
경북도청,경북 '코로나19 확진자' 262명...사망 없어,일간경북신문 - 서인교기자,2023/05/29,http://www.kbsm.net/news/view.php?idx=393125
경북도청,[오늘 날씨] 대구·경북 흐리고 비…최대 80㎜,일간경북신문 - 황수진기자,2023/05/29,http://www.kbsm.net/news/view.php?idx=393112
경북도청,경북 '코로나19 확진자' 543명...사망 없어,일간경북신문 - 서인교기자,2023/05/28,http://www.kbsm.net/news/view.php?idx=393078
경북도청,[오늘 날씨] 대구·경북 흐리고 곳곳 비…최대 20㎜,일간경북신문 - 황수진기자,2023/05/27,http://www.kbsm.net/news/view.php?idx=393052
경북도청,경북 '코로나19' 확진자 692명...사망 1명,일간경북신문 - 서인교기자,2023/05/26,http://www.kbsm.net/news/view.php?idx=393008
경북도청,[오늘 날씨] 대구·경북 흐리고 소나기...최대 20㎜,일간경북신문 - 경북신문기자,2023/05/26,http://www.kbsm.net/news/view.php?idx=393007
경북도청,"경북도, 2023년 의료급여사업 워크숍 개최",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392980
경북도청,"경북도, 경산공공하수처리장 준공…안정적 생활하수 처리",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392978
경북도청,"경북소방본부, 부처님 오신 날 대비 특별경계근무 돌입",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392977
경북도청,"경북도, 2023 기후산업 국제박람회 참가",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392975
경북도청,"경북교육청, 학교 석면 제거 앞당긴다",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392973
경북도청,"경북도, 의성서 릴레이 생생토크 개최...‘경북청년’ 목소리 청취",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392972
경북도청,"경북교육청, 재외 한국학교 독도탐방 실시",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392971
경북도청,"경북도, 저소비·고효율 에너지대전환 앞장",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392970
경북도청,"경북-인도 문화예술교류의 장, 韓 Art Road 성료",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392964
경북도청,"경북교육청, 제54회 경북상업경진대회(GBO) 개최",일간경북신문 - 서인교기자,5호,http://www.kbsm.net/news/view.php?idx=392952
경북도청,경북 '코로나19' 확진자 737명...사망 3명,일간경북신문 - 서인교기자,2023/05/25,http://www.kbsm.net/news/view.php?idx=392886
경북도청,[오늘 날씨] 대구·경북 초여름 날씨…낮 최고 29도,일간경북신문 - 황수진기자,2023/05/25,http://www.kbsm.net/news/view.php?idx=392885
경북도청,"경북도, 명예공중위생 감시원 역량강화 워크숍 개최",일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392803
경북도청,"경북도, 이차전지 육성거점센터 구축지원사업 공모 선정",일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392800
경북도청,"경북도-포항시-포스텍, '연구중심 의과대학' 관련 토론회 개최",일간경북신문 - 서인교·이준형,4호,http://www.kbsm.net/news/view.php?idx=392795
경북도청,"경북도-G마켓, 소상공인 온라인 판로확대 업무협약 체결",일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392793
경북도청,"이철우 경북도지사, 인도 델리대학교 특강",일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392789
경북도청,경북도교육청 지속가능한 K-늘봄학교 모델 발굴 나선다,일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392783
경북도청,"임종식 경북교육감, 현장 민원 직접 듣고 챙긴다",일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392770
경북도청,[동정] 임종식 경북도교육감,일간경북신문 - 서인교기자,4호,http://www.kbsm.net/news/view.php?idx=392761
경북도청,[오늘 날씨] 대구·경북 구름 많고 초여름 더위…낮 최고 28도,일간경북신문 - 경북신문기자,2023/05/24,http://www.kbsm.net/news/view.php?idx=392699
경북도청,"경북도, 이노비즈 등 기업 인증프로그램 획득 지원",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392646
경북도청,"경북도, 부동산중개사무소 특별 지도·점검",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392644
경북도청,"경북도, 국가투자예산 주요 현안사업 기재부에 건의",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392636
경북도청,"영남의 명산 '팔공산', 23번째 국립공원으로 승격...경제적 가치 5233억원",일간경북신문 - 서인교 · 김범수 기자,3호,http://www.kbsm.net/news/view.php?idx=392632
경북도청,"경북도 수산자원연구원, '독도새우' 도화새우 20만마리 방류",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392621
경북도청,"경북도, 이웃어촌지원센터 개소… 어촌 활성화 지원",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392619
경북도청,"경북도-인도 우파르 프라데시주, 상호교류 협약 체결",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392616
경북도청,경북 '코로나19' 확진자 649명...사망 7일째 없어,일간경북신문 - 서인교기자,2023/05/23,http://www.kbsm.net/news/view.php?idx=392537
경북도청,[오늘 날씨] 대구·경북 구름 많고 오후 소나기… 낮 최고 27도,일간경북신문 - 황수진기자,2023/05/23,http://www.kbsm.net/news/view.php?idx=392534
경북도청,"경북선관위, 공정선거지원단 공개 모집",일간경북신문 - 서인교기자,3호,http://www.kbsm.net/news/view.php?idx=392523
경북도청,"경북 119산불특수대응단, 23년도 상반기 성과보고회 개최",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392492
경북도청,"경북도, 태풍‧호우 등 여름철 농업재해 예방에 '총력'",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392489
경북도청,"경북도, '중소형 양식어가 맞춤형 스마트양식시스템' 개발 추진",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392480
경북도청,"경북도, 경북형 친환경에너지 산단 태양광 착공식 가져",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392477
경북도청,"경북교육청, 초기 문해 검사 전문가 양성에 박차",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392469
경북도청,"경북교육청, 재외한국학교 초청 교류사업 실시",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392467
경북도청,"경북교육청, 제5기 시설공사 명예감사관 위촉",일간경북신문 - 서인교기자,2호,http://www.kbsm.net/news/view.php?idx=392465
경북도청,경북 '코로나19' 확진자 277명...사망 6일째 없어,일간경북신문 - 서인교기자,2023/05/22,http://www.kbsm.net/news/view.php?idx=392384
경북도청,[오늘 날씨] 대구·경북 흐리고 비…더위 주춤,일간경북신문 - 황수진기자,2023/05/22,http://www.kbsm.net/news/view.php?idx=392380
경북도청,"이철우 도지사, 인도·스리랑카·말레이시아 방문...지방외교 펼친다",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392351
경북도청,"경북경찰청, 양귀비·대마 불법 재배 대거 적발… 7338주 압수",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392348
경북도청,"스마트한 정밀 농업, 드론으로 볍씨 뿌린다",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392347
경북도청,경북도향 제175회 정기연주회 25일 경주 예술의전당서 개최,일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392346
경북도청,"이철우 도지사, “지방외교는 지속가능한 지방시대의 핵심 동력”",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392345
경북도청,[동정] 임종식 경북교육감,일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392291
경북도청,"경북교육청, ‘종이 없는 스마트회의’ 도입",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392290
경북도청,2023 경상북도교육청 발명&메이커 축제 개막,일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392287
경북도청,"이재혁 경북개발공사 사장, 마약예방‘NO EXIT’릴레이 캠페인 5호 주자 동참",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392284
경북도청,"경북도의회, 제53회 경상북도청소년의회 교실 운영",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392280
경북도청,"NH농협은행 경북본부,‘함께하는 우리농가 동행기업’선정",일간경북신문 - 서인교기자,1호,http://www.kbsm.net/news/view.php?idx=392275
경북도청,경북 '코로나19 확진자' 576명...사망 5일째 없어,일간경북신문 - 서인교기자,2023/05/21,http://www.kbsm.net/news/view.php?idx=392273
경북도청,[오늘 날씨] 대구·경북 가끔 구름…낮 최고 30도,일간경북신문 - 황수진기자,2023/05/21,http://www.kbsm.net/news/view.php?idx=392269
경북도청,"경북도, 산불체계 평시로 전환…""봄철 산불대책본부 종료""",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392128
경북도청,"로컬과 기업이 만들어가는 상생의 가치, STAXX 앞장",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392126
경북도청,"GB(경북)대학사회봉사단 공식 출범… ""지역사회 문제 해결 앞장""",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392100
경북도청,경북 '코로나19' 확진자 830명...사망 없어,일간경북신문 - 서인교기자,2023/05/18,http://www.kbsm.net/news/view.php?idx=392088
경북도청,"경북도, 소나무재선충병 방제, 예비 관찰조사 착수",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392085
경북도청,"경북도-한국토지주택공사, 장애인 자립역량 강화 협력… 업무협약 체결",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392082
경북도청,"경북도, 첨단 농기계 실증 랩 팩토리 조성사업 선정… 국비 95억원 확보",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392078
경북도청,"이철우 도지사, 제43주년 5‧18민주화운동 기념식 참석",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392074
경북도청,[동정] 임종식 경북교육감,일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392070
경북도청,"경북교육청, 창의융합인재교육지원단 운영… STEAM 교육 '선도적 역할'",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392068
경북도청,"경북교육청, ‘탄소중립 실천학급’ 100일 챌린지 운영",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=392064
경북도청,[오늘 날씨] 대구·경북 흐리고 가끔 비…최고 10㎜,일간경북신문 - 황수진기자,2023/05/18,http://www.kbsm.net/news/view.php?idx=392029
경북도청,"이철우 도지사, 국가첨단전략산업 특화단지 유치에 최선",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=392011
경북도청,"경북도 의정회, 울릉에서 지방의회 발전 세미나 개최",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=392010
경북도청,"[특집] 경북도, 'K-U시티'로 지방전성시대 선도한다",일간경북신문 - 서인교기자,0호,http://www.kbsm.net/news/view.php?idx=391982
경북도청,"경북도의회 '경북도 경제교육 발전연구회', 연구용역 착수",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391979
경북도청,"경북도의회, 제52회 경북도청소년의회 교실 운영",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391975
경북도청,"경북도 농축산유통국 직원들, 영덕 사과 재배농가 찾아 일손 보태",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391969
경북도청,한희원 동국대 일반대학원장 경상북도독립운동기념관장 선임,일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391966
경북도청,"경북도, 2.28 경북포럼 개최, 역사적 의미 기려",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391964
경북도청,경북도 여름철 대비'재해예방시설 현장점검 나서,일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391960
경북도청,이철우 도지사 한국-유엔사 친선협회(KUFA) 창립총회 참석,일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391958
경북도청,[동정] 임종식 경북교육감,일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391946
경북도청,제15회 경상북도교육청 교육행정인 한마음체육대회 개최,일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391945
경북도청,"경북교육청, 특수학급 교실 환경 확 바꾼다",일간경북신문 - 서인교기자,9호,http://www.kbsm.net/news/view.php?idx=391944
경북도청,경북 '코로나19' 확진자 1040명...다시 급증,일간경북신문 - 서인교기자,2023/05/17,http://www.kbsm.net/news/view.php?idx=391920
경북도청,[오늘 날씨]대구·경북 낮 최고 34도 '무더위',일간경북신문 - 황수진기자,2023/05/17,http://www.kbsm.net/news/view.php?idx=391918
경북도청,"이철우 도지사 ""양 부지사, 포항시정 직접 챙겨라""",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391866
경북도청,"경북도, 대통령 방미성과 지역확산 위한 정책제시",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391858
경북도청,"경북도, 농번기 맞아 일손돕기에 구슬땀",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391826
경북도청,경북도 '경북청년 인생설계 학교'운영,일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391824
경북도청,"경북도, 이해충돌방지법 시행 1주년 캠페인 개최",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391823
경북도청,"경북도, 구제역 유입방지를 위한 차단방역에 총력",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391817
경북도청,"경북도, ‘자살’ 아닌 ‘살자’로 심리적 외로움 날린다",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391813
경북도청,"경북소방본부, '메타버스형 소방 안전 소식 공간' 오픈",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391801
경북도청,"경북도, 2023년 지역사회건강조사 실시",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391798
경북도청,"대한민국 4차산업혁명, 경북 기업이 주도한다",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391793
경북도청,"경북도, 원자력 르네상스 실현을 위해 한국전력기술과 손 맞잡아",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391791
경북도청,"경북교육청, 전산직 역량 강화로 학교지원 강화 방안 모색!",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391761
경북도청,"경북교육청, ‘첨단과학 실험기자재 지원 사업’ 255교 추진",일간경북신문 - 서인교기자,8호,http://www.kbsm.net/news/view.php?idx=391755
경북도청,[오늘 날씨] 대구·경북 낮 최고 34도 '한여름',일간경북신문 - 황수진기자,2023/05/16,http://www.kbsm.net/news/view.php?idx=391711
경북도청,"경북도 공무원 대표단 中후난성 방문, 테니스 친선 교류전 개최",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391662
경북도청,"경북도, 중소기업 마케팅 디자인 제작 지원 희망업체 모집",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391660
경북도청,"경북도의회, 제51회 경상북도청소년의회 교실 개최",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391655
경북도청,"경북도의회, 꿀벌 실종 대응방안 찾기 나서",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391654
경북도청,"경북도의회, 전통시장활성화연구회 연구용역 최종보고회 성료",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391649
경북도청,"경북도, 튀르키예와 버섯분야 국제공동연구 성과 지속",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391624
경북도청,"경북도, 새로운 지역보건의료체계 구축...협력으로 돌파구 찾는다",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391621
경북도청,"경북도, 엠브레어와 업무협약…항공산업 육성 시동 건다",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391616
경북도청,경북 '코로나19' 확진자 250명...사망 1명,일간경북신문 - 서인교기자,2023/05/15,http://www.kbsm.net/news/view.php?idx=391613
경북도청,[동정] 임종식 경북교육감,일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391610
경북도청,"경북교육청, 전보 인사만족도 크게 향상",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391609
경북도청,"경북교육청, 전국 최초 ‘창의융합에듀파크 활용 선도학교’ 운영",일간경북신문 - 서인교기자,7호,http://www.kbsm.net/news/view.php?idx=391608
경북도청,'상주냐 안동이냐' 경북안전체험관 복수 추천...최종 결정은 행안부 몫,일간경북신문 - 서인교 · 장성재 기자,7호,http://www.kbsm.net/news/view.php?idx=391605
경북도청,"[오늘 날씨] 대구·경북 낮 최고 30도 ""뜨겁다""",일간경북신문 - 황수진기자,2023/05/15,http://www.kbsm.net/news/view.php?idx=391559
경북도청,"이철우 도지사, 교사 시절 제자들 경북도청 찾아",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391547
경북도청,"경북도의원, 각종 조례안으로 도민 불편 해소",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391485
경북도청,"경북도, 개인지방소득세 신고·납부 창고 운영",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391468
경북도청,"경북도, 농어민수당 미신청 대상 추가 신청",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391466
경북도청,"경북도, K-관광 로드쇼 참가…싱가포르 관광객 공략",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391465
경북도청,"경북도, 여름철 자연재난 총력 대응 ‘돌입’",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391463
경북도청,"경북농협, 농업인행복버스 올해 첫 출발",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391461
경북도청,[동정] 임종식 경북교육감,일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391459
경북도청,"경북교육청 재무과, ‘경북작은자의집’ 찾아 사랑나눔 봉사",일간경북신문 - 서인교기자,6호,http://www.kbsm.net/news/view.php?idx=391458
경북도청,경북 '코로나19 확진자' 630명...사망 없어,일간경북신문 - 서인교기자,2023/05/14,http://www.kbsm.net/news/view.php?idx=391456
